,Unnamed: 0,index,ric,종목명,시가총액,시가총액_label,상장주식수,시장구분,btin,SIC,GICS
224,224,224,007540,샘표,120783600000,"1,207억원","2,875,800",KOSPI,기타 금융업,기타금융업,필수소비재
225,225,225,007570,일양약품,569474921600,"5,694억원","19,045,984",KOSPI,의약품 제조업,의약품,건강관리
226,226,226,007590,동방아그로,90012183970,900억원,"13,617,577",KOSPI,"비료, 농약 및 살균, 살충제 제조업",화학,화학
227,227,227,007610,선도전기,76410000000,764억원,"18,000,000",KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전기전자,기계
228,228,228,007630,폴루스바이오팜,254977817900,"2,549억원","31,634,965",KOSPI,통신 및 방송 장비 제조업,유통업,"화장품,의류,완구"
229,229,229,007660,이수페타시스,257927487500,"2,579억원","41,268,398",KOSPI,전자부품 제조업,전기전자,IT하드웨어
230,230,230,007680,대원,133152500000,"1,331억원","11,050,000",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
231,231,231,007690,국도화학,273098952000,"2,730억원","5,810,616",KOSPI,기초 화학물질 제조업,화학,화학
232,232,232,007810,코리아써키트,121174452630,"1,211억원","23,620,751",KOSPI,전자부품 제조업,전기전자,IT하드웨어
233,233,233,007820,에스엠코어,181307211300,"1,813억원","20,033,946",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
234,234,234,007860,서연,84762236840,847억원,"23,479,844",KOSPI,기타 금융업,기타금융업,자동차
235,235,235,007980,태평양물산,139004201470,"1,390억원","49,911,742",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
236,236,236,008040,사조동아원,170784966000,"1,707억원","141,144,600",KOSPI,"곡물가공품, 전분 및 전분제품 제조업",음식료품,필수소비재
237,237,237,008110,대동전자,35562615330,355억원,"10,490,447",KOSPI,통신 및 방송 장비 제조업,전기전자,IT하드웨어
238,238,238,008250,이건산업,107153244000,"1,071억원","10,505,220",KOSPI,나무제품 제조업,종이목재,"건설,건축관련"
239,239,239,008260,NI스틸,69927286065,699억원,"28,600,117",KOSPI,1차 철강 제조업,철강금속,철강
240,240,240,008290,원풍물산,130148137590,"1,301억원","38,391,781",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
241,241,241,008350,남선알미늄,183448184850,"1,834억원","110,179,090",KOSPI,1차 비철금속 제조업,철강금속,"건설,건축관련"
242,242,242,008370,원풍,42180000000,421억원,"12,000,000",KOSDAQ,플라스틱제품 제조업,화학,화학
243,243,243,008420,문배철강,61920585100,619억원,"20,503,505",KOSPI,1차 철강 제조업,철강금속,철강
244,244,244,008470,부스타,48243552000,482억원,"8,404,800",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
245,245,245,008490,서흥,273031066800,"2,730억원","11,569,113",KOSPI,기타 화학제품 제조업,화학,건강관리
246,246,246,008500,일정실업,19140000000,191억원,"1,200,000",KOSPI,편조원단 제조업,섬유의복,자동차
247,247,247,008600,윌비스,64980000000,649억원,"57,000,000",KOSPI,생활용품 도매업,유통업,"화장품,의류,완구"
248,248,248,008700,아남전자,206694517600,"2,066억원","77,124,820",KOSPI,영상 및 음향기기 제조업,전기전자,IT가전
249,249,249,008730,율촌화학,306280000000,"3,062억원","24,800,000",KOSPI,플라스틱제품 제조업,화학,"비철,목재등"
250,250,250,008830,대동기어,22783363200,227억원,"898,752",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
251,251,251,008870,금비,65400000000,654억원,"1,000,000",KOSPI,유리 및 유리제품 제조업,비금속광물,"비철,목재등"
252,252,252,008970,동양철관,144883022700,"1,448억원","88,885,290",KOSPI,1차 철강 제조업,철강금속,철강
253,253,253,009140,경인전자,36521030250,365억원,"1,570,797",KOSPI,전자부품 제조업,전기전자,IT가전
254,254,254,009150,삼성전기,8141612864000,"81,416억원","74,693,696",KOSPI,전자부품 제조업,전기전자,IT하드웨어
255,255,255,009160,SIMPAC,159648019040,"1,596억원","65,429,516",KOSPI,특수 목적용 기계 제조업,기계,기계
256,256,256,009190,대양금속,51550549605,515억원,"12,317,933",KOSPI,1차 철강 제조업,철강금속,"비철,목재등"
257,257,257,009200,무림페이퍼,130237140300,"1,302억원","41,609,310",KOSPI,"펄프, 종이 및 판지 제조업",종이목재,"비철,목재등"
258,258,258,009270,신원,141581890440,"1,415억원","76,738,152",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
259,259,259,009290,광동제약,336541863420,"3,365억원","52,420,851",KOSPI,의약품 제조업,의약품,건강관리
260,260,260,009300,삼아제약,107016000000,"1,070억원","6,370,000",KOSDAQ,의약품 제조업,제약,건강관리
261,261,261,009310,참엔지니어링,89279773770,892억원,"49,189,958",KOSPI,특수 목적용 기계 제조업,기계,디스플레이
262,262,262,009320,대우부품,79092982500,790억원,"47,646,375",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
263,263,263,009410,태영건설,771640000000,"7,716억원","76,400,000",KOSPI,토목 건설업,건설업,"건설,건축관련"
264,264,264,009440,KC그린홀딩스,83345950700,833억원,"22,434,980",KOSPI,기타 금융업,기타금융업,기계
265,265,265,009450,경동나비엔,542066150500,"5,420억원","12,739,510",KOSPI,가정용 기기 제조업,전기전자,"화장품,의류,완구"
266,266,266,009470,삼화전기,141205057000,"1,412억원","6,613,820",KOSPI,전자부품 제조업,전기전자,IT가전
267,267,267,009520,포스코엠텍,269428288410,"2,694억원","41,642,703",KOSDAQ,1차 철강 제조업,금속,철강
268,268,268,009580,무림P&P,422233553480,"4,222억원","62,368,324",KOSPI,"펄프, 종이 및 판지 제조업",종이목재,"비철,목재등"
269,269,269,009620,삼보산업,24956250000,249억원,"4,125,000",KOSDAQ,1차 비철금속 제조업,금속,"비철,목재등"
270,270,270,009680,모토닉,282150000000,"2,821억원","33,000,000",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
271,271,271,009730,코센,42984358610,429억원,"41,732,387",KOSDAQ,1차 철강 제조업,금속,"비철,목재등"
272,272,272,009770,삼정펄프,83374032850,833억원,"2,499,971",KOSPI,"펄프, 종이 및 판지 제조업",종이목재,필수소비재
273,273,273,009780,엠에스씨,124784000000,"1,247억원","17,600,000",KOSDAQ,기타 식품 제조업,"음식료,담배",필수소비재
274,274,274,009970,영원무역홀딩스,854951618400,"8,549억원","13,635,592",KOSPI,기타 금융업,기타금융업,"화장품,의류,완구"
275,275,275,010050,우리종금,538014317988,"5,380억원","674,203,406",KOSPI,기타 금융업,기타금융업,은행
276,276,276,010060,OCI,2370627477400,"23,706억원","23,849,371",KOSPI,기초 화학물질 제조업,화학,화학
277,277,277,010130,고려아연,8227320000000,"82,273억원","18,870,000",KOSPI,1차 비철금속 제조업,철강금속,"비철,목재등"
278,278,278,010140,삼성중공업,4888800000000,"48,888억원","630,000,000",KOSPI,선박 및 보트 건조업,운수장비,조선
279,279,279,010170,대한광통신,357278173125,"3,572억원","73,741,625",KOSDAQ,절연선 및 케이블 제조업,일반전기전자,기계
280,280,280,010280,쌍용정보통신,43498836550,434억원,"40,464,034",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
281,281,281,010470,오리콤,55768937500,557억원,"11,498,750",KOSDAQ,광고업,전문기술,"미디어,교육"
282,282,282,010580,지코,35819682526,358억원,"50,521,414",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
283,283,283,010600,웰바이오텍,171423767600,"1,714억원","23,165,374",KOSPI,상품 중개업,유통업,"화장품,의류,완구"
284,284,284,010770,평화홀딩스,58282482010,582억원,"14,625,466",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
285,285,285,010780,아이에스동서,924057263450,"9,240억원","30,853,331",KOSPI,"내화, 비내화 요업제품 제조업",비금속광물,"건설,건축관련"
286,286,286,010820,퍼스텍,151751905800,"1,517억원","46,764,840",KOSPI,무기 및 총포탄 제조업,기계,"상사,자본재"
287,287,287,010950,S-Oil,12665564100000,"126,655억원","112,582,792",KOSPI,석유 정제품 제조업,화학,에너지
288,288,288,010960,삼호개발,117250000000,"1,172억원","25,000,000",KOSPI,기반조성 및 시설물 축조관련 전문공사업,건설업,"건설,건축관련"
289,289,289,011000,진원생명과학,107140758780,"1,071억원","21,174,063",KOSPI,의약품 제조업,의약품,건강관리
290,290,290,011040,경동제약,325237500000,"3,252억원","26,550,000",KOSDAQ,의약품 제조업,제약,건강관리
291,291,291,011070,LG이노텍,2295709379000,"22,957억원","23,667,107",KOSPI,전자부품 제조업,전기전자,IT하드웨어
292,292,292,011090,에넥스,67190637920,671억원,"59,991,641",KOSPI,가구 제조업,미분류,"건설,건축관련"
293,293,293,011150,CJ씨푸드,85155932010,851억원,"35,930,773",KOSPI,기타 식품 제조업,음식료품,필수소비재
294,294,294,011170,롯데케미칼,9562841901000,"95,628억원","34,275,419",KOSPI,기초 화학물질 제조업,화학,화학
295,295,295,011280,태림포장,228703186200,"2,287억원","70,805,940",KOSPI,"골판지, 종이 상자 및 종이용기 제조업",종이목재,"비철,목재등"
296,296,296,011300,성안,32408980200,324억원,"56,857,860",KOSPI,직물직조 및 직물제품 제조업,섬유의복,"화장품,의류,완구"
297,297,297,011320,유니크,70713743700,707억원,"19,320,695",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
298,298,298,011330,유니켐,88834471990,888억원,"59,620,451",KOSPI,"가죽, 가방 및 유사제품 제조업",미분류,"화장품,의류,완구"
299,299,299,011370,서한,180097334025,"1,800억원","100,894,865",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
300,300,300,011390,부산산업,172656000000,"1,726억원","1,056,000",KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",비금속광물,"건설,건축관련"
301,301,301,011420,갤럭시아에스엠,41875458880,418억원,"27,549,644",KOSPI,스포츠 서비스업,서비스업,"미디어,교육"
302,302,302,011560,세보엠이씨,89083800000,890억원,"10,530,000",KOSDAQ,건물설비 설치 공사업,전문건설,"건설,건축관련"
303,303,303,011790,SKC,1306202514000,"13,062억원","37,534,555",KOSPI,기타 화학제품 제조업,화학,화학
304,304,304,011810,STX,261151013300,"2,611억원","18,455,902",KOSPI,상품 종합 도매업,유통업,"상사,자본재"
305,305,305,011930,신성이엔지,194617927125,"1,946억원","172,993,713",KOSPI,반도체 제조업,전기전자,반도체
306,306,306,012030,DB,174417799911,"1,744억원","201,173,933",KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",서비스업,소프트웨어
307,307,307,012200,계양전기,103994000000,"1,039억원","32,600,000",KOSPI,일반 목적용 기계 제조업,기계,자동차
308,308,308,012280,영화금속,58177287680,581억원,"45,451,006",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
309,309,309,012320,경동인베스트,91762892400,917억원,"2,365,023",KOSPI,석탄 광업,기타금융업,에너지
310,310,310,012340,뉴인텍,34141986200,341억원,"49,125,160",KOSDAQ,전자부품 제조업,IT부품,IT가전
311,311,311,012510,더존비즈온,1317467880000,"13,174억원","29,672,700",KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",서비스업,소프트웨어
312,312,312,012610,경인양행,241974226350,"2,419억원","40,396,365",KOSPI,기초 화학물질 제조업,화학,화학
313,313,313,012620,원일특강,43120000000,431억원,"4,400,000",KOSDAQ,1차 철강 제조업,금속,철강
314,314,314,012630,HDC,1093273494300,"10,932억원","59,741,721",KOSPI,기타 금융업,기타금융업,"건설,건축관련"
315,315,315,012690,모나리자,137507918800,"1,375억원","36,571,255",KOSPI,기타 종이 및 판지 제품 제조업,종이목재,필수소비재
316,316,316,012700,리드코프,151400641800,"1,514억원","26,749,230",KOSDAQ,기타 전문 도매업,도매,은행
317,317,317,012750,에스원,3663120759200,"36,631억원","37,999,178",KOSPI,"경비, 경호 및 탐정업",서비스업,"상사,자본재"
318,318,318,012790,신일제약,78131000000,781억원,"7,900,000",KOSDAQ,의약품 제조업,제약,건강관리
319,319,319,012800,대창,83302416086,833억원,"91,140,499",KOSPI,1차 비철금속 제조업,철강금속,"비철,목재등"
320,320,320,013000,세우글로벌,39089663250,390억원,"23,690,705",KOSPI,기타 전문 도매업,유통업,소매(유통)
321,321,321,013030,하이록코리아,252525453600,"2,525억원","13,613,232",KOSDAQ,1차 철강 제조업,금속,기계
322,322,322,013120,동원개발,355059671000,"3,550억원","90,808,100",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
323,323,323,013310,아진산업,56343248575,563억원,"29,732,585",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
324,324,324,013360,일성건설,62938985200,629억원,"54,024,880",KOSPI,토목 건설업,건설업,"건설,건축관련"
325,325,325,013570,디와이,142389214530,"1,423억원","26,319,633",KOSPI,기타 금융업,기타금융업,기계
326,326,326,013700,까뮤이앤씨,45829564200,458억원,"45,152,280",KOSPI,건물 건설업,건설업,"건설,건축관련"
327,327,327,013810,스페코,54811457800,548억원,"14,655,470",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
328,328,328,013870,지엠비코리아,123588374400,"1,235억원","19,072,280",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
329,329,329,013990,아가방컴퍼니,131221268640,"1,312억원","32,887,536",KOSDAQ,생활용품 도매업,도매,"화장품,의류,완구"
330,330,330,014160,대영포장,98639039590,986억원,"108,394,549",KOSPI,"골판지, 종이 상자 및 종이용기 제조업",종이목재,"비철,목재등"
331,331,331,014190,원익큐브,99650735390,996억원,"35,399,906",KOSDAQ,기타 전문 도매업,도매,화학
332,332,332,014200,광림,130945912200,"1,309억원","48,498,486",KOSDAQ,자동차용 엔진 및 자동차 제조업,"운송장비,부품",기계
333,333,333,014280,금강공업,102460840400,"1,024억원","4,855,964",KOSPI,1차 철강 제조업,철강금속,"건설,건축관련"
334,334,334,014440,영보화학,72100000000,721억원,"20,000,000",KOSPI,플라스틱제품 제조업,화학,화학
335,335,335,014470,부방,97661056850,976억원,"47,293,490",KOSDAQ,기타 금융업,금융,"화장품,의류,완구"
336,336,336,014530,극동유화,116812557000,"1,168억원","34,869,420",KOSPI,석유 정제품 제조업,화학,에너지
337,337,337,014570,고려제약,81400000000,814억원,"11,000,000",KOSDAQ,의약품 제조업,제약,건강관리
338,338,338,014620,성광벤드,336050000000,"3,360억원","28,600,000",KOSDAQ,1차 철강 제조업,금속,기계
339,339,339,014710,사조씨푸드,108649006330,"1,086억원","17,218,543",KOSPI,수산물 가공 및 저장 처리업,음식료품,필수소비재
