종목명,시가총액,상장주식수,시장구분,btin,SIC,GICS
금호에이치티,"77,868,269,460","9,944,862",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
케어젠,"829,359,600,000","10,743,000",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
경보제약,"248,631,344,000","23,906,860",KOSPI,기초 의약물질 및 생물학적 제제 제조업,의약품,건강관리
토니모리,"209,034,000,000","17,640,000",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
아이쓰리시스템,"133,607,088,000","7,106,760",KOSDAQ,전자부품 제조업,일반전기전자,"상사,자본재"
파마리서치프로덕트,"320,431,445,450","9,466,217",KOSDAQ,생활용품 도매업,도매,건강관리
디알텍,"62,334,698,460","44,209,006",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
뉴지랩,"57,493,861,600","14,555,408",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
골프존,"212,736,568,500","6,275,415",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
유니맥스글로벌,"34,398,204,865","18,152,087",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기","상사,자본재"
로보로보,"39,512,567,880","17,798,454",KOSDAQ,기타 전기장비 제조업,디지털컨텐츠,"미디어,교육"
메가스터디교육,"338,154,050,000","11,761,880",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
우리산업,"299,991,554,550","9,132,163",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
우정바이오,"58,254,529,520","25,109,711",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
토박스코리아,"39,566,611,350","37,682,487",KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",소매,"화장품,의류,완구"
신라젠,"5,075,698,299,100","69,817,033",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
이노인스트루먼트,"83,972,236,860","20,283,149",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
인크로스,"137,001,694,500","8,011,795",KOSDAQ,광고업,전문기술,"미디어,교육"
제너셈,"18,590,648,880","8,769,174",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
넵튠,"229,807,103,750","21,377,405",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
에스디생명공학,"213,391,428,320","22,415,066",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
러셀,"59,488,440,000","31,812,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
켐온,"115,269,718,700","63,861,340",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
디딤,"108,970,610,225","37,001,905",KOSDAQ,음식점업,"숙박,음식","호텔,레저서비스"
강스템바이오텍,"420,219,327,400","20,802,937",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
엔에스,"49,490,000,000","4,900,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
미래생명자원,"63,762,926,620","18,671,428",KOSDAQ,동물용 사료 및 조제식품 제조업,"음식료,담배",필수소비재
RFHIC,"583,594,934,000","22,445,959",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
타이거일렉,"27,877,590,350","6,314,290",KOSDAQ,전자부품 제조업,반도체,반도체
링크제니시스,"72,700,000,000","10,000,000",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
MP한강,"138,384,142,450","56,831,270",KOSDAQ,생활용품 도매업,도매,"화장품,의류,완구"
지티지웰니스,"43,687,968,330","6,250,067",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
퓨쳐켐,"72,151,694,450","5,749,139",KOSDAQ,의약품 제조업,제약,건강관리
핸디소프트,"42,240,630,940","7,463,009",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
켐트로스,"55,424,089,190","24,045,158",KOSDAQ,기타 화학제품 제조업,화학,화학
해마로푸드서비스,"216,434,396,730","93,897,786",KOSDAQ,음·식료품 및 담배 도매업,도매,"호텔,레저서비스"
한솔씨앤피,"24,361,405,300","3,993,673",KOSDAQ,기타 화학제품 제조업,화학,화학
하이즈항공,"106,707,887,010","17,696,167",KOSDAQ,"항공기,우주선 및 부품 제조업","운송장비,부품","상사,자본재"
케이디켐,"50,838,480,000","4,034,800",KOSDAQ,기타 화학제품 제조업,화학,화학
코스맥스엔비티,"316,639,800,000","20,628,000",KOSDAQ,기타 식품 제조업,"음식료,담배",건강관리
씨아이에스,"132,989,268,400","53,624,705",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
팬젠,"124,378,974,900","9,641,781",KOSDAQ,의약품 제조업,제약,건강관리
쎄노텍,"84,245,417,250","39,183,915",KOSDAQ,기타 비금속 광물제품 제조업,비금속,화학
심텍,"164,958,952,750","22,752,959",KOSDAQ,전자부품 제조업,반도체,IT하드웨어
한류AI센터,"98,680,117,120","15,993,536",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
한국맥널티,"57,710,000,000","4,975,000",KOSDAQ,기타 식품 제조업,"음식료,담배",필수소비재
이에스브이,"101,262,083,932","111,645,076",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,IT가전
코디엠,"124,434,313,863","141,563,497",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
에이텍티앤,"41,705,400,000","5,340,000",KOSDAQ,통신 및 방송 장비 제조업,정보기기,IT하드웨어
삼양옵틱스,"139,034,610,000","10,038,600",KOSDAQ,사진장비 및 광학기기 제조업,"의료,정밀기기",IT하드웨어
제놀루션,"22,028,251,000","3,146,893",KOSDAQ,의약품 제조업,제약,건강관리
씨엠에스에듀,"127,707,956,320","18,947,768",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
케이엠제약,"71,991,121,000","19,887,050",KOSDAQ,기타 화학제품 제조업,화학,필수소비재
보광산업,"131,847,750,000","34,470,000",KOSDAQ,기타 비금속 광물제품 제조업,비금속,"건설,건축관련"
넷게임즈,"195,261,929,280","23,987,952",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
패션플랫폼,"40,429,203,675","25,189,535",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
잇츠한불,"554,811,669,500","21,929,315",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
본느,"66,488,235,360","29,097,696",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
아이엠텍,"34,090,918,290","20,475,026",KOSDAQ,전자부품 제조업,통신장비,IT하드웨어
이엑스티,"62,962,597,420","27,022,574",KOSDAQ,토목 건설업,종합건설,"건설,건축관련"
오스테오닉,"40,135,421,170","8,458,466",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
한송네오텍,"69,334,829,520","38,201,008",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",디스플레이
올릭스,"421,454,080,800","6,503,921",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
디자인,"35,789,239,500","2,660,910",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일반전기전자,IT하드웨어
아우딘퓨쳐스,"158,500,000,000","10,000,000",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
현대코퍼레이션홀딩스,"151,983,961,200","9,100,836",KOSPI,음·식료품 및 담배 도매업,유통업,필수소비재
마이크로텍,"31,351,531,200","19,000,928",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
동양파일,"112,800,000,000","20,000,000",KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",비금속,"건설,건축관련"
지노믹트리,"444,982,066,200","15,949,178",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
레이언스,"236,421,949,500","16,591,014",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
젠큐릭스,"115,252,161,000","5,385,615",KOSDAQ,의료용 기기 제조업,제약,건강관리
LS전선아시아,"165,068,097,810","30,624,879",KOSPI,기타 금융업,기타금융업,기계
에치에프알,"127,540,375,160","58,910,104",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
에코마케팅,"205,726,499,900","16,198,937",KOSDAQ,광고업,전문기술,"미디어,교육"
솔트웍스,"53,977,062,480","10,625,406",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제","상사,자본재"
와이아이케이,"185,674,310,280","61,788,456",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
JW생명과학,"387,946,573,000","15,834,554",KOSPI,의약품 제조업,의약품,건강관리
세원,"47,899,587,900","22,382,985",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
에스트래픽,"119,211,800,000","11,921,180",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,소프트웨어
자이글,"87,544,987,700","13,530,910",KOSDAQ,가정용 기기 제조업,일반전기전자,"화장품,의류,완구"
슈프리마,"152,579,883,150","7,080,273",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
에스티팜,"406,700,800,000","18,656,000",KOSDAQ,의약품 제조업,제약,건강관리
피앤씨테크,"56,910,216,000","6,496,600",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일반전기전자,기계
클리오,"197,571,126,750","16,958,895",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
앤디포스,"299,118,955,250","15,068,965",KOSDAQ,플라스틱제품 제조업,비금속,IT하드웨어
로고스바이오,"49,786,927,400","3,594,724",KOSDAQ,사진장비 및 광학기기 제조업,"의료,정밀기기",건강관리
힘스,"66,329,274,000","5,349,135",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
줌인터넷,"10,008,000,000","4,800,000",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷,소프트웨어
에이치엘사이언스,"199,772,449,800","5,142,148",KOSDAQ,기타 식품 제조업,"음식료,담배",건강관리
원익IPS,"806,895,673,800","41,273,436",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
DSC인베스트먼트,"84,350,000,000","17,500,000",KOSDAQ,신탁업 및 집합투자업,금융,은행
두산밥캣,"3,709,219,142,000","100,249,166",KOSPI,일반 목적용 기계 제조업,기계,기계
화승엔터프라이즈,"684,064,371,000","60,536,670",KOSPI,신발 및 신발 부분품 제조업,미분류,"화장품,의류,완구"
유니테크노,"181,894,680,000","11,927,520",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
코스메카코리아,"362,586,000,000","10,680,000",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
메카로,"160,197,297,000","9,981,140",KOSDAQ,기타 화학제품 제조업,반도체,반도체
오션브릿지,"73,364,839,200","9,124,980",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
피씨엘,"83,331,648,480","8,941,164",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
나무기술,"12,158,100,000","7,110,000",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
휴온스,"588,102,120,000","8,168,085",KOSDAQ,의약품 제조업,제약,건강관리
신흥에스이씨,"263,377,656,600","6,551,683",KOSDAQ,일차전지 및 축전지 제조업,IT부품,IT가전
EDGC,"216,314,181,200","36,172,940",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
TS인베스트먼트,"51,568,309,200","22,421,004",KOSDAQ,신탁업 및 집합투자업,금융,은행
아스타,"102,424,105,160","11,482,523",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
샘표식품,"132,708,708,300","4,568,286",KOSPI,기타 식품 제조업,음식료품,필수소비재
일동제약,"454,499,243,650","21,591,413",KOSPI,의약품 제조업,의약품,건강관리
보라티알,"46,647,565,030","6,750,733",KOSDAQ,음·식료품 및 담배 도매업,도매,필수소비재
모비스,"151,366,032,370","32,171,314",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,IT하드웨어
예선테크,"10,732,600,000","5,210,000",KOSDAQ,플라스틱제품 제조업,화학,디스플레이
넷마블,"10,444,764,295,000","85,263,382",KOSPI,소프트웨어 개발 및 공급업,서비스업,소프트웨어
와이엠티,"120,334,500,000","7,405,200",KOSDAQ,기초 화학물질 제조업,화학,IT하드웨어
브이원텍,"180,386,160,000","7,516,090",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",디스플레이
세화피앤씨,"91,684,921,900","20,743,195",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
스튜디오드래곤,"2,971,947,440,000","28,037,240",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
네오셈,"11,515,900,000","5,510,000",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체,반도체
수젠텍,"154,251,081,000","5,713,003",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"의료,정밀기기",건강관리
자비스,"9,607,500,000","4,500,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
SG,"111,428,673,840","12,506,024",KOSDAQ,기타 비금속 광물제품 제조업,비금속,"건설,건축관련"
야스,"221,986,000,000","13,058,000",KOSDAQ,특수 목적용 기계 제조업,IT부품,디스플레이
포인트엔지니어링,"14,280,000,000","7,000,000",KOSDAQ,기타 금속 가공제품 제조업,금속,디스플레이
한국비엔씨,"13,967,350,000","6,830,000",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
케이피에스,"35,782,600,000","4,270,000",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
명성티엔에스,"122,941,000,000","6,370,000",KOSDAQ,특수 목적용 기계 제조업,IT부품,IT가전
이더블유케이,"30,630,917,600","7,380,944",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
소프트캠프,"6,676,800,000","3,210,000",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
세종메디칼,"87,432,858,900","6,777,741",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
엠플러스,"83,834,996,000","5,111,890",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
알리코제약,"127,141,368,750","9,595,575",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
씨티케이코스메틱스,"222,687,322,000","10,122,151",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
하나금융9호스팩,"8,775,600,000","4,260,000",KOSDAQ,금융 지원 서비스업,"의료,정밀기기",건강관리
디케이앤디,"50,926,867,500","7,601,025",KOSDAQ,플라스틱제품 제조업,화학,"화장품,의류,완구"
샘코,"36,151,581,955","7,936,681",KOSDAQ,"항공기,우주선 및 부품 제조업","운송장비,부품","상사,자본재"
덕우전자,"77,207,828,320","8,110,066",KOSDAQ,전자부품 제조업,일반전기전자,IT하드웨어
케어랩스,"132,001,085,000","6,168,275",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,건강관리
디앤씨미디어,"183,630,480,750","12,041,343",KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",디지털컨텐츠,"미디어,교육"
펄어비스,"2,439,755,500,000","12,943,000",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
유에스티,"141,490,026,840","23,700,172",KOSDAQ,1차 철강 제조업,금속,철강
데이타솔루션,"44,483,581,400","15,718,580",KOSDAQ,기계장비 및 관련 물품 도매업,정보기기,소프트웨어
상신전자,"30,155,903,240","4,058,668",KOSDAQ,전자부품 제조업,일반전기전자,IT하드웨어
지니언스,"43,964,613,000","9,444,600",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
블러썸엠앤씨,"74,197,383,600","7,876,580",KOSDAQ,그외 기타 제품 제조업,기타제조,"화장품,의류,완구"
유비쿼스,"173,958,272,250","5,123,955",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
