,quarter,시장구분,종목명,btin
57971,3,KOSPI,쌍방울,봉제의복 제조업
57972,1,KOSPI,이연제약,의약품 제조업
57973,2,KOSPI,이연제약,의약품 제조업
57978,3,KOSPI,이연제약,의약품 제조업
57982,4,KOSPI,이연제약,의약품 제조업
57999,4,KOSDAQ,이엔에프테크놀로지,기타 화학제품 제조업
58000,1,KOSDAQ,이엔에프테크놀로지,기타 화학제품 제조업
58001,4,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업
58002,1,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업
58004,2,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업
58006,3,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업
58031,2,KOSPI,풍산,1차 비철금속 제조업
58032,1,KOSPI,풍산,1차 비철금속 제조업
58038,1,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업
58039,1,KOSPI,일진전기,절연선 및 케이블 제조업
58045,1,KOSDAQ,대성파인텍,자동차 신품 부품 제조업
58212,3,KOSDAQ,대성파인텍,자동차 신품 부품 제조업
58380,1,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업
58418,4,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업
58419,3,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업
58441,2,KOSDAQ,케이엔더블유,전자부품 제조업
58443,1,KOSDAQ,트루윈,전자부품 제조업
58445,3,KOSDAQ,트루윈,전자부품 제조업
58446,2,KOSPI,KB금융,기타 금융업
58449,3,KOSPI,KB금융,기타 금융업
58450,4,KOSPI,KB금융,기타 금융업
58456,1,KOSPI,KB금융,기타 금융업
58461,1,KOSPI,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
58465,2,KOSPI,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
58466,2,KOSDAQ,하이텍팜,기타 전문 도매업
58468,1,KOSDAQ,하이텍팜,기타 전문 도매업
58470,1,KOSDAQ,디지탈옵틱,사진장비 및 광학기기 제조업
58471,4,KOSDAQ,디지탈옵틱,사진장비 및 광학기기 제조업
58473,3,KOSPI,미원홀딩스,기타 금융업
58474,3,KOSDAQ,대양전기공업,선박 및 보트 건조업
58494,2,KOSDAQ,대양전기공업,선박 및 보트 건조업
58507,1,KOSDAQ,대양전기공업,선박 및 보트 건조업
58517,1,KOSDAQ,옵티시스,통신 및 방송 장비 제조업
58518,3,KOSDAQ,옵티시스,통신 및 방송 장비 제조업
58520,4,KOSDAQ,옵티시스,통신 및 방송 장비 제조업
58523,2,KOSDAQ,옵티시스,통신 및 방송 장비 제조업
58525,1,KOSDAQ,디에스케이,특수 목적용 기계 제조업
58528,2,KOSDAQ,디에스케이,특수 목적용 기계 제조업
58532,2,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업
58533,1,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업
58534,3,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업
58535,4,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업
58536,1,KOSDAQ,에이프로젠 H&G,기타 전문 도매업
58537,2,KOSDAQ,에이프로젠 H&G,기타 전문 도매업
58538,3,KOSDAQ,에이프로젠 H&G,기타 전문 도매업
58539,1,KOSDAQ,크리스에프앤씨,봉제의복 제조업
58540,2,KOSDAQ,크리스에프앤씨,봉제의복 제조업
58541,3,KOSDAQ,크리스에프앤씨,봉제의복 제조업
58542,3,KOSDAQ,디아이티,특수 목적용 기계 제조업
58543,4,KOSDAQ,디아이티,특수 목적용 기계 제조업
58559,3,KOSDAQ,위메이드,소프트웨어 개발 및 공급업
58564,4,KOSDAQ,위메이드,소프트웨어 개발 및 공급업
58567,2,KOSDAQ,위메이드,소프트웨어 개발 및 공급업
58571,1,KOSDAQ,위메이드,소프트웨어 개발 및 공급업
58577,1,KOSPI,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업"
58578,1,KOSPI,GKL,유원지 및 기타 오락관련 서비스업
58584,4,KOSDAQ,크루셜텍,전자부품 제조업
58585,3,KOSDAQ,크루셜텍,전자부품 제조업
58586,1,KOSDAQ,크루셜텍,전자부품 제조업
58590,1,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업
58591,2,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업
58594,3,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업
58595,4,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업
58598,1,KOSDAQ,큐리언트,자연과학 및 공학 연구개발업
58600,4,KOSDAQ,큐리언트,자연과학 및 공학 연구개발업
58610,2,KOSDAQ,큐리언트,자연과학 및 공학 연구개발업
58624,4,KOSDAQ,인포바인,전기 통신업
58628,3,KOSDAQ,인포바인,전기 통신업
58733,3,KOSPI,락앤락,플라스틱제품 제조업
58734,2,KOSPI,락앤락,플라스틱제품 제조업
58736,3,KOSDAQ,우리넷,통신 및 방송 장비 제조업
58748,3,KOSDAQ,씨유메디칼,의료용 기기 제조업
58752,4,KOSDAQ,씨유메디칼,의료용 기기 제조업
58765,2,KOSDAQ,씨유메디칼,의료용 기기 제조업
58767,3,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
58775,4,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
58786,1,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
58816,3,KOSDAQ,이미지스,반도체 제조업
58817,2,KOSDAQ,이미지스,반도체 제조업
58818,1,KOSDAQ,이미지스,반도체 제조업
58819,4,KOSDAQ,연우,플라스틱제품 제조업
58821,2,KOSDAQ,연우,플라스틱제품 제조업
58822,3,KOSDAQ,연우,플라스틱제품 제조업
58828,1,KOSDAQ,연우,플라스틱제품 제조업
58830,3,KOSPI,대성에너지,연료용 가스 제조 및 배관공급업
58831,2,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업
58833,3,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업
58834,1,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업
58838,4,KOSDAQ,모트렉스,자동차 신품 부품 제조업
58858,1,KOSDAQ,모트렉스,자동차 신품 부품 제조업
58863,2,KOSDAQ,모트렉스,자동차 신품 부품 제조업
58865,3,KOSDAQ,모트렉스,자동차 신품 부품 제조업
58879,2,KOSDAQ,포메탈,기타 금속 가공제품 제조업
58881,1,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
58882,4,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
58883,3,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
58884,2,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
58889,3,KOSPI,코오롱인더,화학섬유 제조업
58901,2,KOSDAQ,대정화금,기초 화학물질 제조업
58902,1,KOSDAQ,골프존뉴딘홀딩스,상품 중개업
58903,4,KOSDAQ,골프존뉴딘홀딩스,상품 중개업
58904,3,KOSDAQ,골프존뉴딘홀딩스,상품 중개업
58905,2,KOSDAQ,골프존뉴딘홀딩스,상품 중개업
58906,1,KOSDAQ,비덴트,통신 및 방송 장비 제조업
58920,3,KOSDAQ,비덴트,통신 및 방송 장비 제조업
58924,4,KOSDAQ,비덴트,통신 및 방송 장비 제조업
58943,2,KOSDAQ,코이즈,플라스틱제품 제조업
58944,3,KOSDAQ,코이즈,플라스틱제품 제조업
58947,2,KOSDAQ,에스디시스템,전자부품 제조업
58948,1,KOSDAQ,에스디시스템,전자부품 제조업
58953,3,KOSDAQ,에스디시스템,전자부품 제조업
58955,4,KOSDAQ,에스디시스템,전자부품 제조업
58957,1,KOSDAQ,제노레이,의료용 기기 제조업
58960,2,KOSDAQ,제노레이,의료용 기기 제조업
58962,4,KOSDAQ,제노레이,의료용 기기 제조업
58963,1,KOSDAQ,KMH,텔레비전 방송업
58974,4,KOSDAQ,KMH,텔레비전 방송업
59024,3,KOSDAQ,KMH,텔레비전 방송업
59123,2,KOSDAQ,KMH,텔레비전 방송업
59248,4,KOSDAQ,예스티,특수 목적용 기계 제조업
59254,3,KOSDAQ,예스티,특수 목적용 기계 제조업
59257,1,KOSDAQ,예스티,특수 목적용 기계 제조업
59265,1,KOSDAQ,서진오토모티브,자동차 신품 부품 제조업
59266,3,KOSDAQ,서진오토모티브,자동차 신품 부품 제조업
59269,3,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업
59270,4,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업
59303,2,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업
59305,1,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업
59325,3,KOSPI,아이마켓코리아,상품 종합 도매업
59329,2,KOSPI,아이마켓코리아,상품 종합 도매업
59330,3,KOSDAQ,와이솔,전자부품 제조업
59331,2,KOSDAQ,제닉,기타 화학제품 제조업
59332,3,KOSDAQ,제닉,기타 화학제품 제조업
59337,1,KOSDAQ,제닉,기타 화학제품 제조업
59340,3,KOSDAQ,코리아에프티,자동차 신품 부품 제조업
59342,2,KOSDAQ,코리아에프티,자동차 신품 부품 제조업
59344,1,KOSDAQ,코리아에프티,자동차 신품 부품 제조업
59348,3,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업
59349,4,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업
59352,2,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업
59353,1,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업
59360,3,KOSDAQ,이엠넷,광고업
59363,4,KOSDAQ,이엠넷,광고업
59422,2,KOSDAQ,이엠넷,광고업
59433,1,KOSDAQ,이엠넷,광고업
59462,4,KOSDAQ,아나패스,반도체 제조업
59464,1,KOSDAQ,아나패스,반도체 제조업
59485,1,KOSDAQ,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
59486,3,KOSDAQ,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
59510,2,KOSDAQ,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
59545,4,KOSDAQ,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
59549,3,KOSDAQ,코프라,합성고무 및 플라스틱 물질 제조업
59550,1,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업
59551,3,KOSDAQ,뉴로스,일반 목적용 기계 제조업
59552,2,KOSDAQ,뉴로스,일반 목적용 기계 제조업
59556,1,KOSDAQ,뉴로스,일반 목적용 기계 제조업
59559,4,KOSDAQ,뉴로스,일반 목적용 기계 제조업
59567,4,KOSDAQ,디엔에이링크,자연과학 및 공학 연구개발업
59570,1,KOSDAQ,매직마이크로,전자부품 제조업
59571,4,KOSDAQ,매직마이크로,전자부품 제조업
59577,1,KOSDAQ,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
59599,4,KOSDAQ,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
59663,3,KOSDAQ,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
59668,2,KOSDAQ,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
59698,1,KOSPI,대성산업,연료 소매업
59706,2,KOSPI,대성산업,연료 소매업
59898,3,KOSPI,대성산업,연료 소매업
60175,2,KOSPI,인터지스,도로 화물 운송업
60176,3,KOSDAQ,GH신소재,기타 섬유제품 제조업
60177,3,KOSDAQ,나이스디앤비,기타 사업지원 서비스업
60178,1,KOSDAQ,나이스디앤비,기타 사업지원 서비스업
60194,4,KOSDAQ,나이스디앤비,기타 사업지원 서비스업
60196,2,KOSDAQ,나이스디앤비,기타 사업지원 서비스업
60200,1,KOSDAQ,시큐브,소프트웨어 개발 및 공급업
60201,4,KOSDAQ,시큐브,소프트웨어 개발 및 공급업
60203,3,KOSDAQ,시큐브,소프트웨어 개발 및 공급업
60211,1,KOSDAQ,딜리,컴퓨터 및 주변장치 제조업
60212,3,KOSDAQ,딜리,컴퓨터 및 주변장치 제조업
60215,4,KOSDAQ,딜리,컴퓨터 및 주변장치 제조업
60217,4,KOSDAQ,대한과학,기계장비 및 관련 물품 도매업
60219,3,KOSDAQ,대한과학,기계장비 및 관련 물품 도매업
60224,1,KOSDAQ,대한과학,기계장비 및 관련 물품 도매업
60251,4,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
60253,3,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
60254,3,KOSDAQ,알서포트,소프트웨어 개발 및 공급업
60260,4,KOSDAQ,알서포트,소프트웨어 개발 및 공급업
60331,1,KOSDAQ,알서포트,소프트웨어 개발 및 공급업
60342,2,KOSDAQ,알서포트,소프트웨어 개발 및 공급업
60421,3,KOSDAQ,파인텍,특수 목적용 기계 제조업
60422,1,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업"
60423,4,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업"
60479,3,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업"
60500,2,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업"
60505,1,KOSDAQ,메가엠디,일반 교습 학원
60558,3,KOSDAQ,메가엠디,일반 교습 학원
60566,4,KOSDAQ,메가엠디,일반 교습 학원
60595,1,KOSDAQ,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업"
60596,2,KOSPI,시디즈,가구 제조업
60605,4,KOSPI,시디즈,가구 제조업
60615,1,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업"
60633,2,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
60634,1,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
60655,3,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
60697,4,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
60717,2,KOSDAQ,피엔티,특수 목적용 기계 제조업
60718,1,KOSDAQ,피엔티,특수 목적용 기계 제조업
60723,3,KOSDAQ,피엔티,특수 목적용 기계 제조업
60736,4,KOSDAQ,피엔티,특수 목적용 기계 제조업
60742,4,KOSDAQ,넥스트아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
60743,3,KOSDAQ,넥스트아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
60745,3,KOSDAQ,제이씨케미칼,기타 화학제품 제조업
60746,4,KOSDAQ,제이씨케미칼,기타 화학제품 제조업
60747,2,KOSDAQ,제이씨케미칼,기타 화학제품 제조업
60748,3,KOSPI,메리츠금융지주,기타 금융업
60752,4,KOSPI,메리츠금융지주,기타 금융업
60791,1,KOSPI,메리츠금융지주,기타 금융업
60829,2,KOSPI,메리츠금융지주,기타 금융업
60834,1,KOSDAQ,신진에스엠,기타 금속 가공제품 제조업
60835,2,KOSDAQ,신진에스엠,기타 금속 가공제품 제조업
60836,4,KOSDAQ,신진에스엠,기타 금속 가공제품 제조업
60839,4,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업
60844,3,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업
60846,1,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업
60896,2,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업
60950,3,KOSPI,엔에스쇼핑,무점포 소매업
60951,1,KOSPI,엔에스쇼핑,무점포 소매업
60952,2,KOSPI,엔에스쇼핑,무점포 소매업
60955,4,KOSPI,엔에스쇼핑,무점포 소매업
60961,3,KOSPI,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업
60965,2,KOSPI,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업
60967,1,KOSPI,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업
60968,2,KOSDAQ,비즈니스온,소프트웨어 개발 및 공급업
60979,1,KOSDAQ,비즈니스온,소프트웨어 개발 및 공급업
60993,3,KOSDAQ,비즈니스온,소프트웨어 개발 및 공급업
61023,3,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업
61026,2,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업
61027,1,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업
61031,4,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업
61040,3,KOSDAQ,엘아이에스,특수 목적용 기계 제조업
61041,2,KOSDAQ,엘아이에스,특수 목적용 기계 제조업
61056,4,KOSPI,BNK금융지주,기타 금융업
61099,2,KOSPI,BNK금융지주,기타 금융업
61100,3,KOSPI,BNK금융지주,기타 금융업
61118,1,KOSPI,BNK금융지주,기타 금융업
61182,3,KOSPI,DGB금융지주,기타 금융업
61199,1,KOSPI,DGB금융지주,기타 금융업
